Title,Label,Category,Content,Date,URL,TOPIC
هذا المقطع لا يظهر تنبؤ سيمبسون بحادثة غواصة تيتان مؤخرًا,زائف,مضلل,"بحسب فرانس24، انتهت أعمال البحث عن الغواصة “تيتان” في شمال المحيط الأطلسي قرب حطام تايتانيك الخميس،
بإعلان الشركة المشغلة تعرضها إلى “انفجار داخلي كارثي” أودى بركابها الخمسة.
في أعقاب ذلك، تناقل ناشطون على منصة فيسبوك مقطعاً من المسلسل الكرتوني سبمبسون،
يدعى أنه يظهر تنبؤ المسلسل سابقاً بحادثة هذه الغواصة،
فما مدى صحة هذا الادعاء؟ تابع المقال الآتي..",2023-06-30T13:51:44+03:00,https://fatabyyano.net/%D8%BA%D9%88%D8%A7%D8%B5%D8%A9-%D8%AA%D9%8A%D8%AA%D8%A7%D9%86-%D9%88%D8%B3%D9%8A%D9%85%D8%A8%D8%B3%D9%88%D9%86/,Politics
هذا المقطع يبين ظهور قرش في إحدى الشواطئ في إسبانيا وليس في تونس,زائف,مضلل,"تناقل ناشطون على الفيسبوك مقطع فيديو يدّعي ناشروه أنه لهجوم سمكة قرش على سياح في أحد شواطئ تونس.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-06-27T13:59:00+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%A8%D9%8A%D9%86-%D8%B8%D9%87%D9%88%D8%B1-%D9%82%D8%B1%D8%B4-%D9%81%D9%8A-%D8%A5%D8%AD%D8%AF%D9%89-%D8%A7%D9%84%D8%B4%D9%88%D8%A7%D8%B7/,Politics
هذا المقطع قديم ولا يبين ظهور حيوان باسم “السلعوى” على الحدود السورية العراقية,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطع فيديو يدّعي ناشروه أنه يصور حيوانًا غريبًا باسم ” السلعوى” ظهر مؤخرًا على الحدود السورية العراقية.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-06-24T09:27:52+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%88%D8%AC%D9%88%D8%AF-%D9%84%D8%AD%D9%8A%D9%88%D8%A7%D9%86-%D9%8A%D8%AF%D8%B9%D9%89-%D8%A7/,Politics
هذا المقطع اقتبس من فيلم، ولا يظهر غواصًا قطع المسافة بين المغرب وإسبانيا تحت البحر,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطعًا يدّعون أنه يصوّر غوّاصًا قطع المسافة بين إسبانيا والمغرب سيرًا تحت البحر،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-06-21T13:11:12+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D8%A7%D9%82%D8%AA%D8%A8%D8%B3-%D9%85%D9%86-%D9%81%D9%8A%D9%84%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%BA%D9%88%D8%A7%D8%B5/,Politics
هذا المقطع لا يظهر قرية حقيقية للسنافر في اليمن، وإنما مجسمٍ في وادي رم,زائف,مضلل,"تناقل ناشطون على منصة فيسبوك مقطعاً يدعى أنه لاكتشاف قرية السنافر في اليمن -وهي شخصيات زرقاء خيالية صغيرة الحجم-
فما حقيقة هذا الادعاء؟",2023-06-18T08:33:31+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D9%82%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%86%D8%A7%D9%81%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D9%8A%D9%85/,Politics
هذه الصورة تعود لمطار دبي الدولي وليست لمطار المخاء في تعز,زائف,مضلل,"تناقل ناشطون على فيسبوك صورة يدّعون أنها تظهر مدرج مطار المخاء في محافظة تعز اليمينة،
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-06-18T03:22:02+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D9%85%D8%B7%D8%A7%D8%B1-%D8%AF%D8%A8%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A-%D9%88%D9%84%D9%8A%D8%B3%D8%AA/,Politics
هذه الصورة مولدة بواسطة الذكاء الاصطناعي، ولا تبين زخارف حقيقية لطائر,زائف,زائف,"تناقل ناشطون على الفيسبوك صورة يدّعي ناشروها أنها تُظهر طائرًا بألوان وزخارف حقيقية.
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-06-16T16:14:12+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%AE%D8%AA%D9%84%D9%82%D8%A9-%D8%A8%D9%88%D8%A7%D8%B3%D8%B7%D8%A9-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7/,Culture
هذه الصورة لا تظهر مطار عدن في ستينيات القرن الماضي، وإنما مطار الخرطوم,زائف,مضلل,"تناقل ناشطون على منصة فيسبوك صورة يدعى أنها تعود لمطار عدن في ستينيات القرن الماضي،
فما حقيقة هذا الادعاء؟",2023-06-12T10:45:34+03:00,https://fatabyyano.net/%D9%85%D8%B7%D8%A7%D8%B1-%D8%B9%D8%AF%D9%86-%D8%A7%D9%84%D8%B3%D8%AA%D9%8A%D9%86%D8%A7%D8%AA/,Politics
هذه الصورة ليست لواحة البور في الجزائر، وإنما لبحيرة الهلال في الصين,زائف,مضلل,"تداول بعض مستخدمي منصة فيسبوك صورة يدعون أنها لواحة البور الواقعة في بلدية حاسي القارة، الجزائر،
فما حقيقة هذا الادعاء؟",2023-06-09T16:27:10+03:00,https://fatabyyano.net/%D8%B5%D9%88%D8%B1%D8%A9-%D8%A8%D8%AD%D9%8A%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D9%8A%D9%86/,Tech
هذه الصورة معدلة ولا تظهر طفلًا حديث الولادة بلحية بيضاء,زائف,زائف,"تناقل ناشطون على فيسبوك صورة يدعون أنها تظهر طفلًا ولد بلحية بيضاء في أحد مستشفيات اليمن،
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-06-08T01:38:31+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%B9%D8%AF%D9%84%D8%A9-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D8%B7%D9%81%D9%84%D9%8B%D8%A7-%D8%AD%D8%AF%D9%8A%D8%AB-%D8%A7%D9%84/,Politics
هذا المقطع لا يبين دراجة نارية مصنوعة من الذهب أهديت لكريستيانو رونالدو مؤخرًا,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر دراجة نارية صنعت من الذهب الخالص أهديت لكريستيانو رونالدو في السعودية.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-05-24T12:18:10+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D8%AF%D8%B1%D8%A7%D8%AC%D8%A9-%D9%86%D8%A7%D8%B1%D9%8A%D8%A9-%D9%85%D8%B5%D9%86%D9%88%D8%B9%D8%A9-%D9%85/,Sports
هذه الصورة لا تعود لمشروع إسكان مجاني في صنعاء بل لمجمع سكني في الإمارات,زائف,مضلل,"تناقل ناشطون على منصة فيسبوك صورة لمجمع سكني يدعون أنه لمشروع إسكان مجاني يتم تأسيسه في صنعاء،
فما حقيقة هذا الادعاء؟",2023-05-20T14:38:33+03:00,https://fatabyyano.net/%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%A7%D9%84%D8%A7%D8%B3%D9%83%D8%A7%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D9%8A%D9%85%D9%86/,Politics
هذا المقطع قديم، ولا يظهر سيلًا يجرف مزارع القات في محافظة حجة في اليمن,زائف,مضلل,"تناقل بعض الناشطين على الفيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر سيلًا في محافظة حجة في اليمن يجرف مزارع من القات.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-05-20T01:36:26+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%B3%D9%8A%D9%84%D9%8B%D8%A7-%D9%8A%D8%AC%D8%B1%D9%81-%D9%85%D8%B2/,Politics
هذه الصور من صنع برامج الذكاء الاصطناعي ولا تظهر “تَنانين” صنعتها الصين,زائف,زائف,"تناقل ناشطون على فيسبوك صورًا يدعون أنها تظهر نجاح الصين في استنساخ تنين حقيقيّ من حمض نووي متجمد لحفرية تنين عثر عليها في جبل تاي مو شان،
فما مدى صحة هذا الادعاء؟ تابع المقال الآتي..",2023-05-18T14:59:39+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%85%D9%86-%D8%B5%D9%86%D8%B9-%D8%A8%D8%B1%D8%A7%D9%85%D8%AC-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9/,Politics
هذا المقطع يعود لطائرة أسترالية ولا يظهر تعطل إطار طائرة للخطوط الجوية العراقية,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطعًا يدّعون أنه يظهر عطلًا في إطار إحدى طائرات الخطوط الجوية العراقية مؤخرًا،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-05-18T01:51:47+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%B9%D9%88%D8%AF-%D9%84%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9-%D8%A3%D8%B3%D8%AA%D8%B1%D8%A7%D9%84%D9%8A%D8%A9-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8/,Politics
هذا المقطع مركب من مشاهد قديمة، ولا تظهر انفعال حكيمي في المحكمة,زائف,مضلل,"تناقل  ناشطون على فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر انفعال أشرف حكيمي على الفتاة التي اتهمته بالاغتصاب في المحكمة.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-05-07T23:56:30+03:00,https://fatabyyano.net/%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%81%D9%8A-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9%D8%8C-%D9%88%D9%84%D8%A7-%D8%AA%D8%A8%D9%8A%D9%86-%D8%A7/,Politics
هذا المقطع يظهر عملا فنيا، وليس مخلوقا غريبا عثر عليه في غابات الصين,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر مخلوقا غريبا عثر عليه في إحدى الغابات في الصين.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-05-07T23:33:02+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%A8%D9%8A%D9%86-%D8%B9%D9%85%D9%84%D8%A7-%D9%81%D9%86%D9%8A%D8%A7%D8%8C-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D9%85%D8%AE%D9%84%D9%88%D9%82/,Politics
هذه الصورة من الهند، وليست لقبر مقفول في باكستان منعاً لسرقة الجثث,زائف,مضلل,"تناقل ناشطون على فيسبوك صورة يدعى أنها لقبرٍ مقفول في باكستان لمنع سرقة جثث السيدات،
فما حقيقة هذا الادعاء؟",2023-05-05T08:52:38+03:00,https://fatabyyano.net/%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%A8%D8%B1-%D9%85%D9%82%D9%81%D9%88%D9%84/,Politics
لا صحة لخبر فرض رسوم شهرية على مجموعات الفيسبوك,زائف,زائف,"انتشر على مواقع التواصل الاجتماعي خبرا يزعم أن فيسبوك سوف تفرض رسوما شهرية على المجموعات التي تحتوي على أكثر من 20 ألف عضو.
فما حقيقة هذا الادعاء؟",2023-04-30T08:33:59+03:00,https://fatabyyano.net/%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D8%AE%D8%A8%D8%B1-%D9%81%D8%B1%D8%B6-%D8%B1%D8%B3%D9%88%D9%85-%D8%B4%D9%87%D8%B1%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A7%D8%AA-%D8%A7/,Tech
هذه الصورة مولدة بواسطة الذكاء الاصطناعي، وليست لأكبر حصان عبر التاريخ,زائف,زائف,"تداول ناشطون على فيسبوك صورة يدعون أنها صورة حقيقية تظهر أكبر حصان في التاريخ،
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-04-30T08:26:16+03:00,https://fatabyyano.net/%D8%A3%D9%83%D8%A8%D8%B1-%D8%AD%D8%B5%D8%A7%D9%86-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE/,Politics
هذا المقطع لا يبين عراكًا على متن طائرة تابعة للخطوط الجوية الجزائرية,زائف,مضلل,"تناقل بعض الناشطين على منصة الفيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر عراكًا على إحدى الطائرات الجزائرية.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-04-24T03:44:26+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D8%B9%D8%B1%D8%A7%D9%83%D9%8B%D8%A7-%D8%B9%D9%84%D9%89-%D9%85%D8%AA%D9%86-%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9/,Politics
هذا المقطع لا يصوّر مرض السرطان داخل زجاجة، وإنما سائل حديدي ممغنط,زائف,مضلل,"تناقل ناشطون على منصة فيسبوك مقطعاً يدعون أنه يظهر خلايا سرطانية تتحرك بشكل سريع للانتشار في جسم الإنسان،
فما مدى صحة هذا الادعاء؟ تابع المقال الآتي",2023-04-23T12:30:19+03:00,https://fatabyyano.net/%D9%84%D9%8A%D8%B3-%D9%85%D8%B1%D8%B6-%D8%A7%D9%84%D8%B3%D8%B1%D8%B7%D8%A7%D9%86-%D8%A5%D9%86%D9%85%D8%A7-%D8%B3%D8%A7%D8%A6%D9%84-%D9%85%D9%85%D8%BA%D9%86%D8%B7/,Politics
هذا المقطع مفبرك، ولا صحة لوفاة الملك سلمان ملك المملكة العربية السعودية,زائف,مضلل,"تناقل بعض الناشطين على منصة الفيسبوك مقطع فيديو يدّعي ناشروه أنه يبين إعلان وفاة الملك سلمان بن عبد العزيز مؤخرًا.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-04-15T06:01:46+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D9%88%D9%81%D8%A7%D8%A9-%D8%A7%D9%84%D9%85%D9%84%D9%83-%D8%B3%D9%84/,Politics
هذه الصورة مركبة ولا تظهر وليد مهساس بحالة حرجة في المستشفى,زائف,زائف,"تناقل ناشطون على فيسبوك مقطعًا يتضمن صورة يدعون أنها تظهر الشيخ الجزائري وليد مهساس يرقد في المستشفى في حالة حرجة،
فما مدى صحة هذا الادعاء؟ تابع المقال الآتي..",2023-04-12T05:47:09+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%B1%D9%83%D8%A8%D8%A9-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D9%88%D9%84%D9%8A%D8%AF-%D9%85%D9%87%D8%B3%D8%A7%D8%B3-%D8%A8%D8%AD/,Politics
هذه المسابقة زائفة وليست تابعة لمسابقة الحلم من تقديم مصطفى الآغا,زائف,زائف,"تناقل بعض الناشطين على منصة الفيسبوك مسابقة تدّعي وجود جائزة (شيك) تحصل عليها بعد مشاركة مقطع فيديو في مجموعات الفيسبوك.
فما حقيقة هذا الادعاء؟ تابع المقال الآتي..",2023-04-12T05:38:19+03:00,https://fatabyyano.net/%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D9%85%D8%B3%D8%A7%D8%A8%D9%82%D8%A9-%D9%85%D9%82%D8%AF%D9%85%D8%A9-%D9%85%D9%86-%D9%85%D8%B5%D8%B7%D9%81%D9%89-%D8%A7%D9%84%D8%A2%D8%BA%D8%A7-%D9%85%D9%86-%D8%A8/,Tech
هذا المقطع لا يظهر اعترافًا من فايزر بأنها نفذت خديعة الحكومة بلقاحها المضاد لكوفيد-19,زائف,زائف,"تناقل ناشطون على منصة فيسبوك مقطعاً يدعي ناشروه أنه يظهر اعترافًا من فايزر بأنها نفذت خديعة الحكومة بما يتعلق بلقاح كوفيد-19،
وترجو إسقاط القضية المرفوعة ضدها في هذا الشأن،
فما حقيقة هذا الادعاء؟ تابع المقال الآتي..",2023-04-11T06:18:23+03:00,https://fatabyyano.net/%D9%84%D9%82%D8%A7%D8%AD-%D9%83%D9%88%D9%81%D9%8A%D8%AF-19-%D9%81%D8%A7%D9%8A%D8%B2%D8%B1/,Politics
هذا المقطع لا يظهر مواطنًا تركيًّا يعتدي على شاب سوري في تركيا,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر قيام مواطن تركي بقتل شخص سوري الجنسية في تركيا.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-04-11T05:03:01+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D9%85%D9%88%D8%B7%D9%86%D9%8B%D8%A7-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D9%8A%D8%B9%D8%AA%D8%AF%D9%8A-%D8%B9/,Politics
هذه المشاهد تعود لمتحف في تركيا ولا تظهر “أخطر سجن في المغرب”,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطعًا يدعون أنه يظهر ما وصفوه بـ “أخطر سجن في المغرب”،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-04-11T04:50:05+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D9%85%D8%AA%D8%AD%D9%81-%D9%81%D9%8A-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87/,Politics
هذا المقطع معدل، ولا يبين إضاءة دار أوبرا سيدني بمناسبة السنة الآشورية مؤخرًا,زائف,زائف,"تناقل بعض الناشطين على منصة الفيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر دار الأوبرا في سيدني تتزين بمناسبة رأس السنة البابلية.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-04-10T04:07:26+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%B9%D8%AF%D9%84%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D8%A5%D8%B6%D8%A7%D8%A1%D8%A9-%D8%AF%D8%A7%D8%B1-%D8%A3%D9%88%D8%A8/,Culture
هذا المقطع قديم من عام 2017، ولا يظهر تحطيم مولدات تابعة لمشروع هارب في البرازيل,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر أشخاصًا يحطمون مولدات تابعة لمشروع هارب في البرازيل،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-04-07T05:29:19+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%AA%D8%AD%D8%B7%D9%8A%D9%85-%D9%85%D9%88%D9%84%D8%AF%D8%A7%D8%AA/,Politics
هذا المقطع يعود لفعالية ترفيهية نُظمت في إندونيسيا، وليس ظهور زومبي في الصين,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطعًا يدعون أنه يظهر فايروسًا جديدًا ظهر في الصين مؤخرًا، فيما أشار آخرون أنه يصوّر ظهور “زومبي” في الصين،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-04-05T02:36:53+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%B9%D9%88%D8%AF-%D9%84%D9%81%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D8%AA%D8%B1%D9%81%D9%8A%D9%87%D9%8A%D8%A9-%D9%86%D9%8F%D8%B8%D9%85%D8%AA/,Tech
صورة مجسم الشجرة هذه تعود لمحافظة ضرية السعودية وليست لمحافظة الأنبار,زائف,مضلل,"تناقل ناشطون على فيسبوك صورة يدّعون أنّها لأشجار بلاستيكيّة استخدمت لتزيين الشوارع في محافظة الأنبار العراقية،
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-04-05T02:32:10+03:00,https://fatabyyano.net/%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%AC%D8%B3%D9%85-%D8%A7%D9%84%D8%B4%D8%AC%D8%B1%D8%A9-%D9%87%D8%B0%D9%87-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A9-%D8%B6%D8%B1%D9%8A%D8%A9/,Politics
هذا المقطع قديم، ولا يبين سيولًا جراء الأمطار الغزيرة التي ضربت اليمن مؤخرًا,زائف,مضلل,"تناقل بعض الناشطين على منصة الفيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر أمطارا غزيرة وسيولًا في محافظة المكلا – اليمن مؤخرًا.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-04-05T02:12:05+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D8%B3%D9%8A%D9%88%D9%84%D9%8B%D8%A7-%D8%AC%D8%B1%D8%A7%D8%A1-%D8%A7/,Politics
هذه الصور ليست لتأدية قيس سعيد صلاة التراويح في أحد مساجد تونس مؤخراً,زائف,مضلل,"تناقل ناشطون على منصة فيسبوك صوراً يدعون أنها تظهر قيس سعيد وهو يؤدي صلاة التراويح في أحد مساجد تونس مؤخراً،
فما حقيقة هذه الصور؟ تابع المقال الآتي..",2023-04-03T18:04:22+03:00,https://fatabyyano.net/%D8%B5%D9%88%D8%B1-%D9%82%D9%8A%D8%B3-%D8%B3%D8%B9%D9%8A%D8%AF-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B3%D8%AC%D8%AF/,Politics
هذا المقطع قديم، ولا يبين الحادث الذي تعرض له سفيان كيين في بلجيكا مؤخرًا,زائف,مضلل,"تناقل بعض الناشطين على منصة الفيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر الحادث الذي تعرض له لاعب المنتخب المغربي سفيان كيين.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-03-31T23:05:10+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D8%AD%D8%A7%D8%AF%D8%AB-%D8%A7%D9%84%D8%B0%D9%8A-%D8%AA/,Sports
هذه الصورة لا تظهر ما يُسمّى “القط الثعبان” والادعاءات المرفقة بها زائفة,زائف,زائف,"تناقل ناشطون على فيسبوك صورة يدعون أنها تظهر واحدًا من أندر أنواع القطط في العالم يسمى ” قط الثعبان”، تم اكتشافه بالصدفة عام 2020 في أعماق غابات الأمازون،
فما مدى صحة هذا الادعاء؟ تابع المقال الآتي..",2023-03-31T20:52:11+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D9%85%D8%A7-%D9%8A%D9%8F%D8%B3%D9%85%D9%91%D9%89-%D8%A7%D9%84%D9%82%D8%B7-%D8%A7%D9%84%D8%AB%D8%B9/,Sports
لم يحظر الكونغرس التبرع بالدم لمتلقي لقاح كوفيد-19 من شركة فايزر,زائف,زائف,"تناقل ناشطون على منصة فيسبوك أن الكونغرس الأمريكي قد حظر التبرع بالدم لمتلقي لقاح كوفيد-19،
وأن شركة فايزر قد نفذت خدعة تتعلق بلقاحها، وأنها لم تثبت فعاليته على منع نقل العدوى قبيل ترخيصه،
فما حقيقة هذا الادعاء؟",2023-03-31T00:18:25+03:00,https://fatabyyano.net/%D8%A7%D9%84%D9%83%D9%88%D9%86%D8%BA%D8%B1%D8%B3-%D9%84%D9%85-%D9%8A%D8%AD%D8%B8%D8%B1-%D8%A7%D9%84%D8%AA%D8%A8%D8%B1%D8%B9-%D8%A8%D8%A7%D9%84%D8%AF%D9%85/,Politics
هذه الوثيقة لا تظهر وجود مادة أكسيد الجرافين في لقاح فايزر المضاد لكوفيد 19,زائف,زائف,"تناقل ناشطون على مواقع التواصل وثيقة يدّعون أنها تظهر اعترافًا من شركة فايزر بوجود مادة أكسيد الجرافين في لقاحها المضاد لكوفيد 19،
فما حقيقة هذه الوثيقة؟ تابع المقال الآتي..",2023-03-30T05:01:00+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%88%D8%AB%D9%8A%D9%82%D8%A9-%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D9%88%D8%AC%D9%88%D8%AF-%D9%85%D8%A7%D8%AF%D8%A9-%D8%A3%D9%83%D8%B3%D9%8A%D8%AF-%D8%A7%D9%84%D8%AC/,Medical
