Title,Label,Category,Content,Date,URL
هذه المشاهد قديمة ولا علاقة لها بوفاة نائب رئيس الاتحاد الموريتاني لكرة القدم في الجزائر,زائف,مضلل,"توفى اباب آمغار ديينغ؛ نائب رئيس الاتحاد الموريتاني لكرة القدم، في 24 يناير 2023، أثناء تواجده في مهمة مع الوفد المرافق للمنتخب الوطني الموريتاني المحلي المشارك في بطولة أفريقيا للمحليين بالجزائر شان 2022.
في أعقاب ذلك، تناقل ناشطون على منصات التواصل مقطعًا يدعي ناشروه أنه يظهر تصريحات لرئيس الاتحاد الموريتاني لكرة القدم إثر وفاة نائبه في الجزائر،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-02-01T00:44:29+03:00,https://fatabyyano.net/%D9%86%D8%A7%D8%A6%D8%A8-%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D9%85%D9%88%D8%B1%D9%8A%D8%AA%D8%A7%D9%86%D9%8A%D8%A7/
هذه المزاعم حول مرض السرطان زائفة، ولا يمكن علاجه باتباع حمية قلوية لأسبوع,زائف,زائف,"تناقل ناشطون على منصات التواصل مقطعًا يدعون من خلاله أنه يمكن علاج السرطان في غضون أسبوع،
وذلك من خلال اتباع حمية قلوية بالامتناع عن تناول اللحوم والأسماك وتناول الخضراوات الورقية فقط،
فما مدى صحة هذه الادعاءات؟ تابع المقال الآتي..",2023-01-31T23:50:57+03:00,https://fatabyyano.net/%D9%84%D8%A7-%D9%8A%D8%B9%D8%A7%D9%84%D8%AC-%D8%A7%D9%84%D8%B3%D8%B1%D8%B7%D8%A7%D9%86-%D8%A8%D8%A7%D9%84%D8%AD%D9%85%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%82%D9%84%D9%88%D9%8A%D8%A9/
المشاهد في هذا المقطع قديمة، ولا تبين حرق علم المغرب أثناء بطولة الشان مؤخرًا,زائف,مضلل,"بالتزامن مع وصول النسخة السابعة من بطولة الأمم الإفريقية للمحليين شان 2022 الدور ربع النهائي في الجزائر، حيث ستلعب الجزائر
أمام كوت ديفوار في ملعب “نيلسون مانديلا” بالجزائر العاصمة.
تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر إحراق علم المغرب،
وفيديو مسرب للتجسس على المنتخب الإيفواري.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-31T21:43:38+03:00,https://fatabyyano.net/%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%81%D9%8A-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9%D8%8C-%D9%88%D9%84%D8%A7-%D8%AA%D8%A8%D9%8A%D9%86-%D8%AD/
هذا المقطع مركب ولا يظهر بكاء مذيعة تأثرًا باستقبال بعثة النادي الأهلي في المغرب,زائف,زائف,"تنطلق بطولة كأس العالم للأندية FIFA المغرب ٢٠٢٢ خلال أيام في الأول من فبراير 2023،
إثر ذلك، تناقل ناشطون على مواقع التواصل مقطعًا يدعون أنه يظهر بكاء مذيعة،
تأثرًا بكرم المغرب في استقبال النادي الأهلي المصري لدى وصوله للمشاركة في هذه البطولة،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-31T02:16:11+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%B1%D9%83%D8%A8-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%A8%D9%83%D8%A7%D8%A1-%D9%85%D8%B0%D9%8A%D8%B9%D8%A9-%D8%AA%D8%A3%D8%AB/
هذه الصورة لا تظهر صحراء الجوف بعد زراعتها بل لصورٍ من مصر والعراق,زائف,مضلل,"انتشر على مواقع التواصل الاجتماعي صور يزعم ناشروها أنها تظهر صحراء الجوف بعد زراعتها وتحولها إلى سهول خضراء.
فما حقيقة هذه الصورة؟",2023-01-31T02:02:13+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D8%B5%D8%AD%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%AC%D9%88%D9%81-%D8%A8%D8%B9%D8%AF-%D8%B2%D8%B1%D8%A7%D8%B9/
ترجمة هذا المقطع مفبركة ولا تظهر كريستيانو رونالدو يعلن رغبته ترك نادي النصر,زائف,زائف,"تناقل ناشطون على فيسبوك مقطعًا يبدو أنه مقتبس من مؤتمر صحفي للنجم البرتغالي كريستيانو رونالدو،
ويعلن اللاعب خلاله – بحسب الترجمة المرفقة – نيته ترك نادي النصر السعودي بأي مقابل مادي،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-30T01:51:20+03:00,https://fatabyyano.net/%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D9%81%D8%A8%D8%B1%D9%83%D8%A9-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D9%83%D8%B1%D9%8A%D8%B3%D8%AA/
هذا المقطع قديم ولا يظهر شخصًا يُدخل قارورة خمر إلى جوار الكعبة,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطعًا يدّعون أنه يظهر شخصًا أدخل قارورة خمر إلى جوار الكعبة ورشها بها مؤخرًا،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-30T01:44:11+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%B4%D8%AE%D8%B5%D9%8B%D8%A7-%D9%8A%D9%8F%D8%AF%D8%AE%D9%84-%D9%82%D8%A7/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
المشاهد في هذا المقطع قديمة، ولم يتعرض منتخب مدغشقر للطرد من بطولة الشان,زائف,مضلل,"يشارك منتخب مدغشقر في كأس الأمم الإفريقية للمحليين التي تستضيفها الجزائر ضمن المجموعة الثالثة إلى جانب غانا والمغرب والسودان.
إثر ذلك تناقل بعض الناشطين على منصة التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر طرد منتخب مدغشقر بعد تضامنهم مع المغرب.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-29T10:58:05+03:00,https://fatabyyano.net/%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%81%D9%8A-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9%D8%8C-%D9%88%D9%84%D9%85-%D9%8A%D8%AA%D8%B9%D8%B1%D8%B6/
هذه المشاهد قديمة ولا تظهر جماهير جزائرية تعتدي على جماهير سودانية,زائف,مضلل,"بالتزامن مع انطلاق فعاليات النسخة السابعة من بطولة أمم أفريقيا للمحليين شان 2022 في الجزائر،
تناقل ناشطون على مواقع التواصل مشاهد يدعون أنها تظهر جماهير جزائرية تقوم بأعمال شغب وتعتدي على جماهير سودانية في هذه البطولة،
فما حقيقة هذه المشاهد؟ تابع المقال الآتي..",2023-01-29T09:51:49+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D8%AC%D9%85%D8%A7%D9%87%D9%8A%D8%B1-%D8%AC%D8%B2%D8%A7%D8%A6/
هذه الصورة لا تعود لمنزل النائب العراقي مشعان الجبوري، بل لمجلس محافظة نينوى,زائف,مضلل,"تناقل ناشطون على منصة فيسبوك صورة يدعي ناشروها أنها تظهر المنزل الجديد للنائب العراقي مشعان الجبوري،
فما حقيقة هذا الادعاء؟",2023-01-29T09:47:55+03:00,https://fatabyyano.net/%D9%85%D8%A8%D9%86%D9%89-%D9%86%D9%8A%D9%86%D9%88%D9%89-%D9%84%D9%8A%D8%B3-%D9%85%D9%86%D8%B2%D9%84-%D9%85%D8%B4%D8%B9%D8%A7%D9%86-%D8%A7%D9%84%D8%AC%D8%A8%D9%88%D8%B1%D9%8A/
هذا المقطع قديم ولا يظهر صحافيّا يهدد آخر بسبب انتقاده بطولة الشان 2022,زائف,مضلل,"بالتزامن مع انطلاق فعاليات النسخة السابعة من بطولة الأمم الافريقية للمحليين شان 2022 في الجزائر،
تناقل ناشطون على فيسبوك مقطعًا يدّعون أنه يصوّر صحافيًّا جزائريّا يهدد آخر بالقتل لأنه وصف تنظيم هذه البطولة “بالفاشل”،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-28T03:11:34+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%B5%D8%AD%D8%A7%D9%81%D9%8A%D9%91%D8%A7/
هذا المقطع قديم ولا يظهر انفجارًا في مصنع كيماويات في الولايات المتحدة مؤخرًا,زائف,مضلل,"انتشر على مواقع التواصل الاجتماعي مقطع فيديو يدعي ناشروه أنه يظهر انفجارًا ضخمًا وقع مؤخرًا في مصنعٍ في الولايات المتحدة الأمريكية.
فما حقيقة هذا المقطع؟",2023-01-26T13:12:32+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D9%85%D8%B5%D9%86%D8%B9/
هذه الصور قديمة من أحداث مختلفة، ولا تبين أعمال شغبٍ في المغرب مؤخرًا,زائف,مضلل,"اجتمعت اللجنة المركزية للتأديب في المغرب في 18 يناير 2023،
وأصدرت قراراتٍ عقابية وتغريمية بحق فريقي أولمبيك خريبكة والجيش المغربي، إثر أعمال شغب اندلعت في المباراة التي جمعتهم في 14 يناير 2023 ضمن مواجهات الدوري المغربي.
إثر ذلك، تناقل ناشطون على منصة فيسبوك صورًا يدعي ناشروها أنها تظهر أعمال شغبٍ في المغرب مؤخرًا،
مما سيؤدي لإمكانية نقل بطولة كأس العالم للأندية المزمع إقامته في المغرب إلى دولة أخرى بحسب وصفهم.
فما حقيقة هذا الادعاء؟",2023-01-25T11:44:00+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%85%D9%86-%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB-%D9%85%D8%AE%D8%AA%D9%84%D9%81%D8%A9%D8%8C-%D9%88%D9%84%D8%A7-%D8%AA%D8%A8/
المشاهد الظاهرة في المقطع من أحداث مختلفة، ولا تبين إعلان انسحاب ساحل العاج من بطولة الشان,زائف,مضلل,"تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر إعلان انسحاب ساحل العاج من بطولة أمم أفريقيا للمحليين.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-24T12:42:49+03:00,https://fatabyyano.net/%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D8%A7%D9%84%D8%B8%D8%A7%D9%87%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D9%86-%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB-%D9%85%D8%AE%D8%AA/
هذه المشاهد قديمة لأحداث مختلفة، وليست لاعتداء على الفريق الإثيوبي في الجزائر,زائف,مضلل,"إثر ذلك تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر اعتداء الأمن والجمهور الجزائري على المنتخب الإثيوبي.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-23T13:22:28+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%84%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB-%D9%85%D8%AE%D8%AA%D9%84%D9%81%D8%A9%D8%8C-%D9%88%D9%84%D9%8A%D8%B3/
مشاهد هذا المقطع قديمة من أحداث مختلفة، ولا تبين ملاعب في الجزائر مؤخرًا,زائف,مضلل,"حقق منتخب أوغندا انتصارًا أمام نظيره السنغالي بنتيجة (1-0)، ضمن مواجهات بطولة أمم أفريقيا للاعبين المحليين (شان-2022) المقامة في الجزائر،
إثر ذلك تناقل بعض الناشطين على منصة التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر احتراق الملعب بعد المباراة.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-23T10:27:54+03:00,https://fatabyyano.net/%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%85%D9%86-%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB-%D9%85%D8%AE%D8%AA%D9%84%D9%81%D8%A9/
هذه المشاهد قديمة، ولا تصور اندلاع أعمال شغب عقب مباراة الجزائر وإثيوبيا,زائف,مضلل,"في أعقاب ذلك، تناقل ناشطون على منصات التواصل مقطعًا يدعي ناشروه اندلاع أعمال شغبٍ في المدرجات،
فما حقيقة هذا الادعاء؟",2023-01-21T22:58:39+03:00,https://fatabyyano.net/%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%85%D8%A8%D8%A7%D8%B1%D8%A7%D8%A9-%D8%A5%D8%AB%D9%8A%D9%88%D8%A8%D9%8A%D8%A7-%D9%88%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1/
هذا المقطع قديم، ولا يبين شغبًا بعد مباراة الكاميرون والكونغو في بطولة الشان مؤخرًا,زائف,مضلل,"حقق منتخب الكاميرون انتصارًا أمام نظيره منتخب الكونغو بنتيجة (1-0)، لحساب الجولة الأولى عن المجموعة الخامسة،
لبطولة إفريقيا للأمم لكرة القدم للاعبين المحليين (شان-2022)، التي تحتضنها الجزائر من 13 يناير إلى 8 فبراير.
إثر ذلك تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر شغبًا بعد المباراة.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-21T12:44:25+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D8%B4%D8%BA%D8%A8%D9%8B%D8%A7-%D8%A8%D8%B9%D8%AF-%D9%85%D8%A8%D8%A7/
المشاهد الواردة في هذا المقطع قديمة من أحداث مختلفة، وليست من الجزائر مؤخرًا,زائف,مضلل,"حقق منتخب الجزائر انتصارًا أمام نظيره الإثيوبي، ضمن مباريات يوم الثلاثاء 17-1-2023، في منافسات
الجولة الثانية من دور مجموعات بطولة إفريقيا للأمم لكرة القدم للاعبين المحليين (شان-2022).
إثر ذلك تناقل بعض الناشطين على منصة التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر شغبًا بعد المباراة.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-21T12:31:28+03:00,https://fatabyyano.net/%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D8%A7%D9%84%D9%88%D8%A7%D8%B1%D8%AF%D8%A9-%D9%81%D9%8A-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%85%D9%86/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
هذا المقطع مجتزأ من سياقه الأصلي ولم يتحدث الحسيني عن الجزائر,زائف,مضلل,"انتشر على مواقع التواصل الاجتماعي مقطع فيديو يزعمون أنه يظهر الداعية “الحسيني” يتحدث عن الإساءة على المغربيين من قبل الجزائر.
فما حقيقة هذا المقطع؟",2023-01-21T12:09:53+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AC%D8%AA%D8%B2%D8%A3-%D9%85%D9%86-%D8%B3%D9%8A%D8%A7%D9%82%D9%87-%D8%A7%D9%84%D8%A3%D8%B5%D9%84%D9%8A-%D9%88%D9%84%D9%85-%D9%8A%D8%AA/
هذا المقطع متداول منذ عام 2019، ولا يبين توزيع الأطعمة أمام ملعب نيلسون مانديلا,زائف,مضلل,"انطلقت النسخة السابعة من بطولة أمم أفريقيا للمحليين (شان) يوم الجمعة بجنوب الجزائر العاصمة، حيث أقيم حفل الافتتاح في ملعب نيلسون مانديلا.
إثر ذلك تناقل بعض الناشطين على منصة التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر توزيع الطعام
على المشجعين من أمام ملعب نيلسون مانديلا.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-19T23:04:15+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D8%B9%D8%A7%D9%85-2019%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D8%AA%D9%88/
هذا المقطع قديم ومتداول قبل تولي السوداني منصب رئاسة الوزراء العراقية,زائف,مضلل,"انتشر على مواقع التواصل الاجتماعي مقطع فيديو يظهر رئيس الوزراء العراقي “محمد شياع السوداني” يزعم ناشروه أنه مقطع حديث للسوادني يعلن فيه عن “مفاجأة” للمتقاعدين والموظفين،
فما حقيقة هذا المقطع؟",2023-01-19T20:33:09+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%82%D8%A8%D9%84-%D8%AA%D9%88%D9%84%D9%8A-%D8%A7%D9%84%D8%B3%D9%88%D8%AF/
هذه الصورة متداولة منذ عام 2009، ولا تبين سماء مدينة بنغازي مؤخرًا,زائف,مضلل,"تناقل بعض الناشطين على منصة التواصل الاجتماعي فيسبوك صورة يدّعي ناشروها أنها تظهر سحبًا رعديّة فوق مدينة بنغازي الليبية.
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-01-18T11:22:14+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84%D8%A9-%D9%85%D9%86%D8%B0-%D8%B9%D8%A7%D9%85-2009%D8%8C-%D9%88%D9%84%D8%A7-%D8%AA%D8%A8%D9%8A%D9%86-%D8%B3/
هذا المقطع قديم ومتداول منذ عام 2021، ولا يبين سقوط طائرة في نيبال مؤخرًا,زائف,مضلل,"تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر سقوط الطائرة النيبالية وتحطمها.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-18T10:59:48+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D8%B9%D8%A7%D9%85-2021%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A/
هذا المقطع لا يظهر أداء اليمين لرئيس محكمة في الإمارات بل لجنة تحكيم لمسابقة الأبل,زائف,مضلل,"انتشر على مواقع التواصل الاجتماعي مقطع فيديو يزعم ناشروه أنه يظهر قاضي ورئيس محكمة إماراتي خلال أداء اليمين لاستلام منصبه.
فما حقيقة هذا المقطع؟",2023-01-18T10:14:38+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%A3%D8%AF%D8%A7%D8%A1-%D8%A7%D9%84%D9%8A%D9%85%D9%8A%D9%86-%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D9%85%D8%AD/
هذه الصورة معدلة رقميًا، ولا تظهر رفع الجماهير العراقية لافتة شكرٍ لنجم الجبوري,زائف,زائف,"انتصر المنتخب العراقي على نظيره اليمني ضمن مواجهات كأس الخليج العربي، حيث أقيمت المباراة في ملعب البصرة الدولي (ملعب جذع النخلة)،
في أعقاب ذلك، تناقل ناشطون على منصة فيسبوك صورة يدعون أنها تظهر رفع جماهير المباراة رسالة شكرٍ لنجم الجبوري.
فما مدى صحة هذا الادعاء؟",2023-01-17T11:02:39+03:00,https://fatabyyano.net/%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A7%D9%81%D8%AA%D8%A9-%D8%B4%D9%83%D8%B1-%D9%86%D8%AC%D9%85-%D8%A7%D9%84%D8%AC%D8%A8%D9%88%D8%B1%D9%8A/
هذا المقطع قديم، ولا يظهر اقتحام أحد مشجعي الجزائر للمباراة الافتتاحية لبطولة الشان 2022,زائف,مضلل,"فاز المنتخب الوطني الجزائري لكرة القدم على نظيره الليبي بنتيجة 1-0 في 13 يناير 2023، ضمن بطولة افريقيا للاعبين المحليين شان 2022.
تناقلت إحدى صفحات منصة فيسبوك مقطع فيديو يدعي ناشروه أنه لاقتحام أحد مشجعي الجزائر الملعب للاعتداء على لاعبي المنتخب الليبي
فما مدى صحة هذا الادعاء؟",2023-01-17T10:45:05+03:00,https://fatabyyano.net/%D8%A7%D9%82%D8%AA%D8%AD%D8%A7%D9%85-%D9%85%D8%B4%D8%AC%D8%B9-%D9%85%D8%A8%D8%A7%D8%B1%D8%A7%D8%A9-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1/
هذه الصورة معدلة رقميًا، ولا تظهر برج إيفل مزينًا بألوان العلم الكردي,زائف,زائف,"تناقل بعض الناشطين على موقع التواصل الاجتماعي فيسبوك صورة يدّعي ناشروها أنها تظهر برج إيفل متزينًا بألوان العلم الكردي تضامنًا مع الكرد.
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-01-16T05:33:27+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%B9%D8%AF%D9%84%D8%A9-%D8%B1%D9%82%D9%85%D9%8A%D9%8B%D8%A7%D8%8C-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D8%A8%D8%B1%D8%AC-%D8%A5/
هذه الصورة للمداعة من متحف برلين، ولم تعرضها الإمارات عقب العثور عليها في رأس الخيمة,زائف,مضلل,"تناقل ناشطون على منصات التواصل صورة يدعي ناشروها أن متحف الإمارات يعرض “المداعة” على أنها قطعة أثرية تم العثور عليها في صحراء رأس الخيمة،
فما حقيقة هذا الادعاء؟",2023-01-16T05:27:42+03:00,https://fatabyyano.net/%D8%B5%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D9%85%D8%AF%D8%A7%D8%B9%D8%A9-%D9%85%D9%86-%D8%A8%D8%B1%D9%84%D9%8A%D9%86-%D9%84%D9%8A%D8%B3%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D8%A7%D9%85%D8%A7%D8%B1%D8%A7%D8%AA/
هذا المقطع متداول منذ عام 2022، ولا يبين اعتداء الأمن الجزائري على الجمهور الليبي,زائف,مضلل,"تناقل بعض الناشطين على منصة التواصل الاجتماعي فيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر اعتداء الأمن الجزائري
على الجمهور الليبي في مباراة افتتاح بطولة الشان.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-01-15T10:16:43+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D8%B9%D8%A7%D9%85-2022%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D8%A7%D8%B9/
هذا المقطع قديم، ولا يظهر حادث تصادمٍ في ليبيا بسبب الأمطار مؤخرًا,زائف,مضلل,"بحسب مديرية أمن طرابلس، وقع ظهر السبت 7 يناير 2023 حوادث سير بين 14 مركبة بطريق المطار نتيجة انزلاقاتٍ بسبب زيوت منسكبة وتزامنًا مع سقوط الأمطار،
إثر ذلك، تناقل ناشطون على منصة فيسبوك مقطعًا يدعي ناشروه أنه يظهر حادث تصادم في ليبيا بسبب الأمطار،
فما حقيقة هذا المقطع؟",2023-01-14T21:43:51+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%AD%D8%A7%D8%AF%D8%AB-%D8%AA%D8%B5%D8%A7%D8%AF%D9%85%D9%8D-%D9%81/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
